response,field,id,info
CREATED,family_id,PMGRC-2058
CREATED,family_id,PMGRC-206
CREATED,family_id,PMGRC-2065
CREATED,family_id,PMGRC-2066
CREATED,family_id,PMGRC-2067
CREATED,family_id,PMGRC-2068
CREATED,family_id,PMGRC-2069
CREATED,family_id,PMGRC-2070
CREATED,family_id,PMGRC-2071
CREATED,family_id,PMGRC-2072
CREATED,family_id,PMGRC-2073
CREATED,family_id,PMGRC-2074
CREATED,family_id,PMGRC-2075
CREATED,family_id,PMGRC-2076
CREATED,family_id,PMGRC-2077
CREATED,family_id,PMGRC-2078
CREATED,family_id,PMGRC-2079
CREATED,family_id,PMGRC-2080
CREATED,family_id,PMGRC-2081
CREATED,family_id,PMGRC-2082
CREATED,family_id,PMGRC-2083
CREATED,family_id,PMGRC-2084
CREATED,family_id,PMGRC-2085
CREATED,family_id,PMGRC-2086
CREATED,family_id,PMGRC-2087
CREATED,family_id,PMGRC-2088
CREATED,family_id,PMGRC-2089
CREATED,family_id,PMGRC-209
CREATED,family_id,PMGRC-2090
CREATED,family_id,PMGRC-2091
CREATED,family_id,PMGRC-2092
CREATED,family_id,PMGRC-2093
CREATED,family_id,PMGRC-2094
CREATED,family_id,PMGRC-2095
CREATED,family_id,PMGRC-2096
CREATED,family_id,PMGRC-2097
CREATED,family_id,PMGRC-2098
CREATED,family_id,PMGRC-2099
CREATED,family_id,PMGRC-2100
CREATED,family_id,PMGRC-2101
CREATED,family_id,PMGRC-2102
CREATED,family_id,PMGRC-2103
CREATED,family_id,PMGRC-2104
CREATED,family_id,PMGRC-212
CREATED,family_id,PMGRC-217
CREATED,family_id,PMGRC-22
CREATED,family_id,PMGRC-220
CREATED,family_id,PMGRC-223
CREATED,family_id,PMGRC-2244
CREATED,family_id,PMGRC-2245
CREATED,family_id,PMGRC-2246
CREATED,family_id,PMGRC-2247
CREATED,family_id,PMGRC-2248
CREATED,family_id,PMGRC-2249
CREATED,family_id,PMGRC-2251
CREATED,family_id,PMGRC-2252
CREATED,family_id,PMGRC-2253
CREATED,family_id,PMGRC-2254
CREATED,family_id,PMGRC-2255
CREATED,family_id,PMGRC-2256
CREATED,family_id,PMGRC-226
CREATED,family_id,PMGRC-2261
CREATED,family_id,PMGRC-2264
CREATED,family_id,PMGRC-2265
CREATED,family_id,PMGRC-2266
CREATED,family_id,PMGRC-2267
CREATED,family_id,PMGRC-2268
CREATED,family_id,PMGRC-2269
CREATED,family_id,PMGRC-2272
CREATED,family_id,PMGRC-2273
CREATED,family_id,PMGRC-2274
CREATED,family_id,PMGRC-2275
CREATED,family_id,PMGRC-2276
CREATED,family_id,PMGRC-2277
CREATED,family_id,PMGRC-2278
CREATED,family_id,PMGRC-2279
CREATED,family_id,PMGRC-2280
CREATED,family_id,PMGRC-2281
CREATED,family_id,PMGRC-2282
CREATED,family_id,PMGRC-2283
CREATED,family_id,PMGRC-2284
CREATED,family_id,PMGRC-2285
CREATED,family_id,PMGRC-2286
CREATED,family_id,PMGRC-2287
CREATED,family_id,PMGRC-2288
CREATED,family_id,PMGRC-2289
CREATED,family_id,PMGRC-2290
CREATED,family_id,PMGRC-2291
CREATED,family_id,PMGRC-2292
CREATED,family_id,PMGRC-2293
CREATED,family_id,PMGRC-2294
CREATED,family_id,PMGRC-2295
CREATED,family_id,PMGRC-2296
CREATED,family_id,PMGRC-2297
CREATED,family_id,PMGRC-2298
CREATED,family_id,PMGRC-2299
CREATED,family_id,PMGRC-23
CREATED,family_id,PMGRC-2304
CREATED,family_id,PMGRC-2305
CREATED,family_id,PMGRC-2311
CREATED,family_id,PMGRC-2313
CREATED,family_id,PMGRC-2314
CREATED,family_id,PMGRC-2315
CREATED,family_id,PMGRC-232
CREATED,family_id,PMGRC-233
CREATED,family_id,PMGRC-234
CREATED,family_id,PMGRC-2341
CREATED,family_id,PMGRC-2347
CREATED,family_id,PMGRC-2359
CREATED,family_id,PMGRC-2362
CREATED,family_id,PMGRC-2371
CREATED,family_id,PMGRC-2373
CREATED,family_id,PMGRC-2376
CREATED,family_id,PMGRC-2383
CREATED,family_id,PMGRC-2385
CREATED,family_id,PMGRC-2386
CREATED,family_id,PMGRC-239
CREATED,family_id,PMGRC-240
CREATED,family_id,PMGRC-2400
CREATED,family_id,PMGRC-2404
CREATED,family_id,PMGRC-2406
CREATED,family_id,PMGRC-2408
CREATED,family_id,PMGRC-2411
CREATED,family_id,PMGRC-2419
CREATED,family_id,PMGRC-242
CREATED,family_id,PMGRC-2426
CREATED,family_id,PMGRC-2434
CREATED,family_id,PMGRC-2450
CREATED,family_id,PMGRC-2453
CREATED,family_id,PMGRC-2454
CREATED,family_id,PMGRC-246
CREATED,family_id,PMGRC-248
CREATED,family_id,PMGRC-2507
CREATED,family_id,PMGRC-251
CREATED,family_id,PMGRC-255
CREATED,family_id,PMGRC-258
CREATED,family_id,PMGRC-26
CREATED,family_id,PMGRC-261
CREATED,family_id,PMGRC-265
CREATED,family_id,PMGRC-266
CREATED,family_id,PMGRC-269
CREATED,family_id,PMGRC-27
CREATED,family_id,PMGRC-273
CREATED,family_id,PMGRC-278
CREATED,family_id,PMGRC-279
CREATED,family_id,PMGRC-28
CREATED,family_id,PMGRC-280
CREATED,family_id,PMGRC-281
CREATED,family_id,PMGRC-284
CREATED,family_id,PMGRC-287
CREATED,family_id,PMGRC-289
CREATED,family_id,PMGRC-29
CREATED,family_id,PMGRC-291
CREATED,family_id,PMGRC-294
CREATED,family_id,PMGRC-296
CREATED,family_id,PMGRC-299
CREATED,family_id,PMGRC-3
CREATED,family_id,PMGRC-30
CREATED,family_id,PMGRC-301
CREATED,family_id,PMGRC-302
CREATED,family_id,PMGRC-303
CREATED,family_id,PMGRC-305
CREATED,family_id,PMGRC-310
CREATED,family_id,PMGRC-312
CREATED,family_id,PMGRC-316
CREATED,family_id,PMGRC-317
CREATED,family_id,PMGRC-32
CREATED,family_id,PMGRC-320
CREATED,family_id,PMGRC-323
CREATED,family_id,PMGRC-324
CREATED,family_id,PMGRC-332
CREATED,family_id,PMGRC-333
CREATED,family_id,PMGRC-335
CREATED,family_id,PMGRC-339
CREATED,family_id,PMGRC-345
CREATED,family_id,PMGRC-346
CREATED,family_id,PMGRC-351
CREATED,family_id,PMGRC-355
CREATED,family_id,PMGRC-357
CREATED,family_id,PMGRC-36
CREATED,family_id,PMGRC-360
CREATED,family_id,PMGRC-363
CREATED,family_id,PMGRC-366
CREATED,family_id,PMGRC-367
CREATED,family_id,PMGRC-369
CREATED,family_id,PMGRC-372
CREATED,family_id,PMGRC-375
CREATED,family_id,PMGRC-378
CREATED,family_id,PMGRC-381
CREATED,family_id,PMGRC-382
CREATED,family_id,PMGRC-385
CREATED,family_id,PMGRC-388
CREATED,family_id,PMGRC-39
CREATED,family_id,PMGRC-391
CREATED,family_id,PMGRC-392
CREATED,family_id,PMGRC-395
CREATED,family_id,PMGRC-40
CREATED,family_id,PMGRC-401
CREATED,family_id,PMGRC-403
CREATED,family_id,PMGRC-407
CREATED,family_id,PMGRC-408
CREATED,family_id,PMGRC-411
CREATED,family_id,PMGRC-417
CREATED,family_id,PMGRC-418
CREATED,family_id,PMGRC-42
CREATED,family_id,PMGRC-421
CREATED,family_id,PMGRC-423
CREATED,family_id,PMGRC-426
CREATED,family_id,PMGRC-429
CREATED,family_id,PMGRC-43
CREATED,family_id,PMGRC-431
CREATED,family_id,PMGRC-434
CREATED,family_id,PMGRC-437
CREATED,family_id,PMGRC-440
CREATED,family_id,PMGRC-443
CREATED,family_id,PMGRC-445
CREATED,family_id,PMGRC-446
CREATED,family_id,PMGRC-451
CREATED,family_id,PMGRC-454
CREATED,family_id,PMGRC-457
CREATED,family_id,PMGRC-459
CREATED,family_id,PMGRC-46
CREATED,family_id,PMGRC-462
CREATED,family_id,PMGRC-466
CREATED,family_id,PMGRC-467
CREATED,family_id,PMGRC-472
CREATED,family_id,PMGRC-477
CREATED,family_id,PMGRC-478
CREATED,family_id,PMGRC-48
CREATED,family_id,PMGRC-480
CREATED,family_id,PMGRC-482
CREATED,family_id,PMGRC-485
CREATED,family_id,PMGRC-488
CREATED,family_id,PMGRC-493
CREATED,family_id,PMGRC-494
CREATED,family_id,PMGRC-497
CREATED,family_id,PMGRC-5
CREATED,family_id,PMGRC-503
CREATED,family_id,PMGRC-506
CREATED,family_id,PMGRC-509
CREATED,family_id,PMGRC-51
CREATED,family_id,PMGRC-512
CREATED,family_id,PMGRC-514
CREATED,family_id,PMGRC-517
CREATED,family_id,PMGRC-52
CREATED,family_id,PMGRC-522
CREATED,family_id,PMGRC-525
CREATED,family_id,PMGRC-529
CREATED,family_id,PMGRC-53
CREATED,family_id,PMGRC-530
CREATED,family_id,PMGRC-534
CREATED,family_id,PMGRC-538
CREATED,family_id,PMGRC-540
CREATED,family_id,PMGRC-543
CREATED,family_id,PMGRC-547
CREATED,family_id,PMGRC-549
CREATED,family_id,PMGRC-550
CREATED,family_id,PMGRC-553
CREATED,family_id,PMGRC-556
CREATED,family_id,PMGRC-559
CREATED,family_id,PMGRC-562
CREATED,family_id,PMGRC-565
CREATED,family_id,PMGRC-568
CREATED,family_id,PMGRC-569
CREATED,family_id,PMGRC-572
CREATED,family_id,PMGRC-575
CREATED,family_id,PMGRC-576
CREATED,family_id,PMGRC-578
CREATED,family_id,PMGRC-580
CREATED,family_id,PMGRC-583
